# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	369396	369623	+						64156579	PRJBM_RS01405	228		old_locus_tag=PRJBM_00298
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	369396	369623	+	WP_034447472.1	WP_034447472.1		hypothetical protein		64156579	PRJBM_RS01405	228	75	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	369556	369774	+						71696752	PRJBM_RS09310	219		
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	369556	369774	+	WP_034447470.1	WP_034447470.1		hypothetical protein		71696752	PRJBM_RS09310	219	72	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	369755	369973	+						64156580	PRJBM_RS01415	219		old_locus_tag=PRJBM_00299
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	369755	369973	+	WP_034447468.1	WP_034447468.1		hypothetical protein		64156580	PRJBM_RS01415	219	72	
gene	pseudogene	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	370107	370477	+						64156581	PRJBM_RS01420	371		pseudo;old_locus_tag=PRJBM_00300
CDS	without_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	370107	370477	+				XRE family transcriptional regulator		64156581	PRJBM_RS01420	371		pseudo
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	370784	371941	+						64156582	PRJBM_RS01425	1158		old_locus_tag=PRJBM_00301
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	370784	371941	+	WP_011180232.1	WP_011180232.1		site-specific integrase		64156582	PRJBM_RS01425	1158	385	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	371976	372185	+						64157816	PRJBM_RS08445	210		old_locus_tag=PRJBM_00302
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	371976	372185	+	WP_236095325.1	WP_236095325.1		hypothetical protein		64157816	PRJBM_RS08445	210	69	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	372213	372803	+						64156583	PRJBM_RS01430	591		old_locus_tag=PRJBM_00303
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	372213	372803	+	WP_011180234.1	WP_011180234.1		antA/AntB antirepressor family protein		64156583	PRJBM_RS01430	591	196	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	372923	373198	+						64156584	PRJBM_RS01435	276		old_locus_tag=PRJBM_00304
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	372923	373198	+	WP_011180235.1	WP_011180235.1		type II toxin-antitoxin system RelB/DinJ family antitoxin		64156584	PRJBM_RS01435	276	91	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	373211	373501	+						64156585	PRJBM_RS01440	291		old_locus_tag=PRJBM_00305
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	373211	373501	+	WP_011180236.1	WP_011180236.1		type II toxin-antitoxin system YafQ family toxin		64156585	PRJBM_RS01440	291	96	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	373624	373836	-						64156586	PRJBM_RS01445	213		old_locus_tag=PRJBM_00306
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	373624	373836	-	WP_034447463.1	WP_034447463.1		hypothetical protein		64156586	PRJBM_RS01445	213	70	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	373829	374032	-						71696753	PRJBM_RS09315	204		
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	373829	374032	-	WP_034447462.1	WP_034447462.1		hypothetical protein		71696753	PRJBM_RS09315	204	67	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	373965	374192	-						64156587	PRJBM_RS01455	228		old_locus_tag=PRJBM_00307
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	373965	374192	-	WP_011180238.1	WP_011180238.1		hypothetical protein		64156587	PRJBM_RS01455	228	75	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	374189	374851	-						64156588	PRJBM_RS01460	663		old_locus_tag=PRJBM_00308
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	374189	374851	-	WP_011180239.1	WP_011180239.1		glycoside hydrolase family protein		64156588	PRJBM_RS01460	663	220	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	375011	375313	+						64156589	PRJBM_RS01465	303		old_locus_tag=PRJBM_00309
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	375011	375313	+	WP_011180240.1	WP_011180240.1		type II toxin-antitoxin system RelE/ParE family toxin		64156589	PRJBM_RS01465	303	100	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	375300	375620	+						64156590	PRJBM_RS01470	321		old_locus_tag=PRJBM_00310
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	375300	375620	+	WP_011180241.1	WP_011180241.1		putative addiction module antidote protein		64156590	PRJBM_RS01470	321	106	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	375664	375942	-						64156591	PRJBM_RS01475	279		old_locus_tag=PRJBM_00311
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	375664	375942	-	WP_011180242.1	WP_011180242.1		hypothetical protein		64156591	PRJBM_RS01475	279	92	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	375939	376670	-						64156592	PRJBM_RS01480	732		old_locus_tag=PRJBM_00312
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	375939	376670	-	WP_011180243.1	WP_011180243.1		phage antirepressor Ant		64156592	PRJBM_RS01480	732	243	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	376922	377494	-						64156593	PRJBM_RS01485	573		old_locus_tag=PRJBM_00313
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	376922	377494	-	WP_011180244.1	WP_011180244.1		antA/AntB antirepressor family protein		64156593	PRJBM_RS01485	573	190	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	377522	378070	-						64156594	PRJBM_RS01490	549		old_locus_tag=PRJBM_00314
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	377522	378070	-	WP_011180245.1	WP_011180245.1		phage antirepressor Ant		64156594	PRJBM_RS01490	549	182	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	378382	379689	-						64156595	PRJBM_RS01495	1308		old_locus_tag=PRJBM_00315
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	378382	379689	-	WP_011180246.1	WP_011180246.1		phage late control protein		64156595	PRJBM_RS01495	1308	435	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	379686	379910	-						64156596	PRJBM_RS01500	225		old_locus_tag=PRJBM_00316
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	379686	379910	-	WP_011180247.1	WP_011180247.1		tail protein X		64156596	PRJBM_RS01500	225	74	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	379907	380287	-						64156597	PRJBM_RS01505	381		old_locus_tag=PRJBM_00317
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	379907	380287	-	WP_011180248.1	WP_011180248.1		phage tail protein		64156597	PRJBM_RS01505	381	126	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	380293	382593	-						64156598	PRJBM_RS01510	2301		old_locus_tag=PRJBM_00318
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	380293	382593	-	WP_011180249.1	WP_011180249.1		tail protein		64156598	PRJBM_RS01510	2301	766	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	382590	382652	-						71696754	PRJBM_RS09320	63		
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	382590	382652	-	WP_234924827.1	WP_234924827.1		hypothetical protein		71696754	PRJBM_RS09320	63	20	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	382703	382987	-						64156599	PRJBM_RS01515	285		old_locus_tag=PRJBM_00319
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	382703	382987	-	WP_011180250.1	WP_011180250.1		phage tail assembly protein		64156599	PRJBM_RS01515	285	94	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	382989	383495	-						64156600	PRJBM_RS01520	507		old_locus_tag=PRJBM_00320
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	382989	383495	-	WP_011180251.1	WP_011180251.1		phage major tail tube protein		64156600	PRJBM_RS01520	507	168	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	383495	384727	-						64156601	PRJBM_RS01525	1233		old_locus_tag=PRJBM_00321
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	383495	384727	-	WP_011180252.1	WP_011180252.1		phage tail sheath subtilisin-like domain-containing protein		64156601	PRJBM_RS01525	1233	410	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	385197	385718	+						64156602	PRJBM_RS01530	522		old_locus_tag=PRJBM_00322
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	385197	385718	+	WP_011180253.1	WP_011180253.1		Rha family transcriptional regulator		64156602	PRJBM_RS01530	522	173	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	385764	386093	-						64156603	PRJBM_RS01535	330		old_locus_tag=PRJBM_00323
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	385764	386093	-	WP_011180254.1	WP_011180254.1		HigA family addiction module antitoxin		64156603	PRJBM_RS01535	330	109	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	386181	386360	+						64156604	PRJBM_RS01540	180		old_locus_tag=PRJBM_00324
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	386181	386360	+	WP_011180255.1	WP_011180255.1		hypothetical protein		64156604	PRJBM_RS01540	180	59	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	386656	387981	-						64156605	PRJBM_RS01545	1326		old_locus_tag=PRJBM_00326
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	386656	387981	-	WP_011180256.1	WP_011180256.1		hypothetical protein		64156605	PRJBM_RS01545	1326	441	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	387996	391139	-						64156606	PRJBM_RS01550	3144		old_locus_tag=PRJBM_00327
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	387996	391139	-	WP_011180257.1	WP_011180257.1		DUF4815 domain-containing protein		64156606	PRJBM_RS01550	3144	1047	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	391141	392247	-						64156607	PRJBM_RS01555	1107		old_locus_tag=PRJBM_00328
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	391141	392247	-	WP_034447459.1	WP_034447459.1		phage tail protein		64156607	PRJBM_RS01555	1107	368	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	392247	393074	-						64156608	PRJBM_RS01560	828		old_locus_tag=PRJBM_00329
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	392247	393074	-	WP_011180259.1	WP_011180259.1		baseplate J/gp47 family protein		64156608	PRJBM_RS01560	828	275	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	393071	393412	-						64156609	PRJBM_RS01565	342		old_locus_tag=PRJBM_00330
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	393071	393412	-	WP_034447457.1	WP_034447457.1		GPW/gp25 family protein		64156609	PRJBM_RS01565	342	113	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	393409	394098	-						64156610	PRJBM_RS01570	690		old_locus_tag=PRJBM_00331
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	393409	394098	-	WP_011180261.1	WP_011180261.1		phage baseplate assembly protein V		64156610	PRJBM_RS01570	690	229	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	394079	394621	-						64156611	PRJBM_RS01575	543		old_locus_tag=PRJBM_00332
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	394079	394621	-	WP_011180262.1	WP_011180262.1		hypothetical protein		64156611	PRJBM_RS01575	543	180	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	394673	394945	+						64156612	PRJBM_RS01580	273		old_locus_tag=PRJBM_00333
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	394673	394945	+	WP_011180263.1	WP_011180263.1		toxin HicA		64156612	PRJBM_RS01580	273	90	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	394935	395252	+						64156613	PRJBM_RS01585	318		old_locus_tag=PRJBM_00334
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	394935	395252	+	WP_004856761.1	WP_004856761.1		type II toxin-antitoxin system HicB family antitoxin		64156613	PRJBM_RS01585	318	105	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	395298	395444	+						64157818	PRJBM_RS08475	147		old_locus_tag=PRJBM_00335
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	395298	395444	+	WP_075320633.1	WP_075320633.1		CopG family antitoxin		64157818	PRJBM_RS08475	147	48	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	395493	395771	-						64156614	PRJBM_RS01590	279		old_locus_tag=PRJBM_00336
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	395493	395771	-	WP_011180264.1	WP_011180264.1		hypothetical protein		64156614	PRJBM_RS01590	279	92	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	395768	396526	-						64156615	PRJBM_RS01595	759		old_locus_tag=PRJBM_00337
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	395768	396526	-	WP_011180265.1	WP_011180265.1		phage antirepressor Ant		64156615	PRJBM_RS01595	759	252	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	396545	397099	-						64156616	PRJBM_RS01600	555		old_locus_tag=PRJBM_00338
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	396545	397099	-	WP_011180266.1	WP_011180266.1		phage antirepressor Ant		64156616	PRJBM_RS01600	555	184	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	397484	398557	+						64156617	PRJBM_RS01605	1074		old_locus_tag=PRJBM_00339
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	397484	398557	+	WP_011180267.1	WP_011180267.1		hypothetical protein		64156617	PRJBM_RS01605	1074	357	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	398593	398946	-						64156618	PRJBM_RS01610	354		old_locus_tag=PRJBM_00340
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	398593	398946	-	WP_011180268.1	WP_011180268.1		hypothetical protein		64156618	PRJBM_RS01610	354	117	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	398948	400024	-						64156619	PRJBM_RS01615	1077		old_locus_tag=PRJBM_00341
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	398948	400024	-	WP_011180269.1	WP_011180269.1		major capsid protein		64156619	PRJBM_RS01615	1077	358	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	400037	400405	-						64156620	PRJBM_RS01620	369		old_locus_tag=PRJBM_00342
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	400037	400405	-	WP_011180270.1	WP_011180270.1		head decoration protein		64156620	PRJBM_RS01620	369	122	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	400402	400758	-						64156621	PRJBM_RS01625	357		
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	400402	400758	-	WP_034447665.1	WP_034447665.1		hypothetical protein		64156621	PRJBM_RS01625	357	118	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	400665	401708	-						64156622	PRJBM_RS01630	1044		old_locus_tag=PRJBM_00343
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	400665	401708	-	WP_034454126.1	WP_034454126.1		S49 family peptidase		64156622	PRJBM_RS01630	1044	347	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	401698	403254	-						64156623	PRJBM_RS01635	1557		old_locus_tag=PRJBM_00344
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	401698	403254	-	WP_011180273.1	WP_011180273.1		phage portal protein		64156623	PRJBM_RS01635	1557	518	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	403254	403502	-						64156624	PRJBM_RS01640	249		old_locus_tag=PRJBM_00345
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	403254	403502	-	WP_011180274.1	WP_011180274.1		hypothetical protein		64156624	PRJBM_RS01640	249	82	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	403506	405434	-						64156625	PRJBM_RS01645	1929		old_locus_tag=PRJBM_00346
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	403506	405434	-	WP_011180275.1	WP_011180275.1		phage terminase large subunit family protein		64156625	PRJBM_RS01645	1929	642	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	405427	406008	-						64156626	PRJBM_RS01650	582		old_locus_tag=PRJBM_00347
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	405427	406008	-	WP_011180276.1	WP_011180276.1		hypothetical protein		64156626	PRJBM_RS01650	582	193	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	406071	406385	+						64156627	PRJBM_RS01655	315		old_locus_tag=PRJBM_00348
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	406071	406385	+	WP_011180277.1	WP_011180277.1		type II toxin-antitoxin system RelE/ParE family toxin		64156627	PRJBM_RS01655	315	104	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	406402	406698	+						64156628	PRJBM_RS01660	297		old_locus_tag=PRJBM_00349
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	406402	406698	+	WP_011180278.1	WP_011180278.1		HigA family addiction module antitoxin		64156628	PRJBM_RS01660	297	98	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	407108	407371	+						64156629	PRJBM_RS01665	264		old_locus_tag=PRJBM_00350
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	407108	407371	+	WP_011180280.1	WP_011180280.1		type II toxin-antitoxin system RelB/DinJ family antitoxin		64156629	PRJBM_RS01665	264	87	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	407358	407639	+						64156630	PRJBM_RS01670	282		old_locus_tag=PRJBM_00351
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	407358	407639	+	WP_011180281.1	WP_011180281.1		type II toxin-antitoxin system YafQ family toxin		64156630	PRJBM_RS01670	282	93	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	407682	407960	-						64156631	PRJBM_RS01675	279		old_locus_tag=PRJBM_00352
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	407682	407960	-	WP_011180242.1	WP_011180242.1		hypothetical protein		64156631	PRJBM_RS01675	279	92	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	407957	408715	-						64156632	PRJBM_RS01680	759		old_locus_tag=PRJBM_00353
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	407957	408715	-	WP_011180282.1	WP_011180282.1		phage antirepressor Ant		64156632	PRJBM_RS01680	759	252	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	408775	409290	-						64156633	PRJBM_RS01685	516		old_locus_tag=PRJBM_00354
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	408775	409290	-	WP_011180283.1	WP_011180283.1		phage antirepressor Ant		64156633	PRJBM_RS01685	516	171	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	409307	410146	-						64156634	PRJBM_RS01690	840		old_locus_tag=PRJBM_00355
