# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	468287	470209	+					dxs		BARCL_RS01915	1923		old_locus_tag=BARCL_0430
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	468287	470209	+	WP_013544775.1	WP_013544775.1		1-deoxy-D-xylulose-5-phosphate synthase	dxs		BARCL_RS01915	1923	640	
gene	pseudogene	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	470216	470943	+							BARCL_RS06725	728		pseudo
CDS	without_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	470216	470943	+				TlyA family rRNA (cytidine-2'-O)-methyltransferase			BARCL_RS06725	728		pseudo
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	470921	472174	+							BARCL_RS01920	1254		old_locus_tag=BARCL_0433
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	470921	472174	+	WP_013544778.1	WP_013544778.1		methyltransferase			BARCL_RS01920	1254	417	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	472249	473667	-					tldD		BARCL_RS01925	1419		old_locus_tag=BARCL_0434
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	472249	473667	-	WP_013544779.1	WP_013544779.1		metalloprotease TldD	tldD		BARCL_RS01925	1419	472	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	473763	474299	-							BARCL_RS01930	537		old_locus_tag=BARCL_0435
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	473763	474299	-	WP_026501098.1	WP_026501098.1		invasion-associated locus B family protein			BARCL_RS01930	537	178	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	474700	475635	+							BARCL_RS01935	936		old_locus_tag=BARCL_0436
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	474700	475635	+	WP_013544781.1	WP_013544781.1		heme o synthase			BARCL_RS01935	936	311	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	476209	476799	-							BARCL_RS01940	591		old_locus_tag=BARCL_0437
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	476209	476799	-	WP_013544782.1	WP_013544782.1		NifU family protein			BARCL_RS01940	591	196	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	476854	477345	-							BARCL_RS01945	492		old_locus_tag=BARCL_0438
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	476854	477345	-	WP_013544783.1	WP_013544783.1		universal stress protein			BARCL_RS01945	492	163	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	477392	478459	-					trpS		BARCL_RS01950	1068		old_locus_tag=BARCL_0439
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	477392	478459	-	WP_013544784.1	WP_013544784.1		tryptophan--tRNA ligase	trpS		BARCL_RS01950	1068	355	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	478534	480096	-					murJ		BARCL_RS01955	1563		old_locus_tag=BARCL_0440
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	478534	480096	-	WP_013544785.1	WP_013544785.1		murein biosynthesis integral membrane protein MurJ	murJ		BARCL_RS01955	1563	520	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	481131	481976	+							BARCL_RS01960	846		old_locus_tag=BARCL_0441
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	481131	481976	+	WP_013544786.1	WP_013544786.1		TIGR01459 family HAD-type hydrolase			BARCL_RS01960	846	281	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	481976	482968	+							BARCL_RS01965	993		old_locus_tag=BARCL_0442
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	481976	482968	+	WP_013544787.1	WP_013544787.1		bifunctional riboflavin kinase/FAD synthetase			BARCL_RS01965	993	330	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	484015	486096	+					flhA		BARCL_RS01970	2082		old_locus_tag=BARCL_0444
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	484015	486096	+	WP_035450878.1	WP_035450878.1		flagellar biosynthesis protein FlhA	flhA		BARCL_RS01970	2082	693	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	486104	486883	+					fliR		BARCL_RS01975	780		old_locus_tag=BARCL_0445
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	486104	486883	+	WP_013544790.1	WP_013544790.1		flagellar biosynthesis protein FliR	fliR		BARCL_RS01975	780	259	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	486883	487272	+							BARCL_RS01980	390		old_locus_tag=BARCL_0446
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	486883	487272	+	WP_013544791.1	WP_013544791.1		hypothetical protein			BARCL_RS01980	390	129	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	487404	487922	+							BARCL_RS01985	519		old_locus_tag=BARCL_0447
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	487404	487922	+	WP_013544792.1	WP_013544792.1		rod-binding protein			BARCL_RS01985	519	172	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	487995	488438	+							BARCL_RS01990	444		old_locus_tag=BARCL_0448
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	487995	488438	+	WP_013544793.1	WP_013544793.1		hypothetical protein			BARCL_RS01990	444	147	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	488435	488902	+							BARCL_RS01995	468		old_locus_tag=BARCL_0449
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	488435	488902	+	WP_026501100.1	WP_026501100.1		hypothetical protein			BARCL_RS01995	468	155	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	489645	490070	-							BARCL_RS02000	426		old_locus_tag=BARCL_0451
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	489645	490070	-	WP_013544796.1	WP_013544796.1		hypothetical protein			BARCL_RS02000	426	141	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	490182	491252	-					flhB		BARCL_RS02005	1071		old_locus_tag=BARCL_0452
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	490182	491252	-	WP_013544797.1	WP_013544797.1		flagellar biosynthesis protein FlhB	flhB		BARCL_RS02005	1071	356	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	491270	492352	-					fliG		BARCL_RS02010	1083		old_locus_tag=BARCL_0453
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	491270	492352	-	WP_013544798.1	WP_013544798.1		flagellar motor switch protein FliG	fliG		BARCL_RS02010	1083	360	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	492381	492716	-					fliN		BARCL_RS02015	336		old_locus_tag=BARCL_0454
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	492381	492716	-	WP_081475859.1	WP_081475859.1		flagellar motor switch protein FliN	fliN		BARCL_RS02015	336	111	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	492946	493413	-							BARCL_RS02020	468		old_locus_tag=BARCL_0455
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	492946	493413	-	WP_155914827.1	WP_155914827.1		hypothetical protein			BARCL_RS02020	468	155	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	493394	494362	-							BARCL_RS02025	969		old_locus_tag=BARCL_0456
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	493394	494362	-	WP_013544801.1	WP_013544801.1		FliM/FliN family flagellar motor switch protein			BARCL_RS02025	969	322	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	494365	495288	-					motA		BARCL_RS02030	924		old_locus_tag=BARCL_0457
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	494365	495288	-	WP_244392224.1	WP_244392224.1		flagellar motor stator protein MotA	motA		BARCL_RS02030	924	307	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	495529	496329	+							BARCL_RS02035	801		old_locus_tag=BARCL_0458
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	495529	496329	+	WP_013544803.1	WP_013544803.1		DUF1217 domain-containing protein			BARCL_RS02035	801	266	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	496367	497101	+					flgF		BARCL_RS02040	735		old_locus_tag=BARCL_0459
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	496367	497101	+	WP_013544804.1	WP_013544804.1		flagellar basal-body rod protein FlgF	flgF		BARCL_RS02040	735	244	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	497379	498695	+					fliI		BARCL_RS02045	1317		old_locus_tag=BARCL_0460
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	497379	498695	+	WP_244392227.1	WP_244392227.1		flagellar protein export ATPase FliI	fliI		BARCL_RS02045	1317	438	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	499274	499660	+					flgB		BARCL_RS02050	387		old_locus_tag=BARCL_0462
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	499274	499660	+	WP_013544807.1	WP_013544807.1		flagellar basal body rod protein FlgB	flgB		BARCL_RS02050	387	128	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	499663	500079	+					flgC		BARCL_RS02055	417		old_locus_tag=BARCL_0463
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	499663	500079	+	WP_013544808.1	WP_013544808.1		flagellar basal body rod protein FlgC	flgC		BARCL_RS02055	417	138	
gene	pseudogene	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	500264	500479	+							BARCL_RS06730	216		partial;pseudo
CDS	without_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	500264	500479	+				flagellar hook-basal body complex protein FliE			BARCL_RS06730	216		partial;pseudo
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	500525	501313	+					flgG		BARCL_RS02065	789		old_locus_tag=BARCL_0465
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	500525	501313	+	WP_026501105.1	WP_026501105.1		flagellar basal-body rod protein FlgG	flgG		BARCL_RS02065	789	262	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	501319	501777	+					flgA		BARCL_RS02070	459		old_locus_tag=BARCL_0466
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	501319	501777	+	WP_013544811.1	WP_013544811.1		flagellar basal body P-ring formation protein FlgA	flgA		BARCL_RS02070	459	152	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	501783	503021	+							BARCL_RS02075	1239		old_locus_tag=BARCL_0467
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	501783	503021	+	WP_026501106.1	WP_026501106.1		flagellar basal body P-ring protein FlgI			BARCL_RS02075	1239	412	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	503018	503734	+							BARCL_RS02080	717		old_locus_tag=BARCL_0468
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	503018	503734	+	WP_013544813.1	WP_013544813.1		MotE family protein			BARCL_RS02080	717	238	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	503811	504491	+							BARCL_RS02085	681		old_locus_tag=BARCL_0469
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	503811	504491	+	WP_244392230.1	WP_244392230.1		flagellar basal body L-ring protein FlgH			BARCL_RS02085	681	226	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	504610	505110	+							BARCL_RS02090	501		old_locus_tag=BARCL_0470
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	504610	505110	+	WP_013544815.1	WP_013544815.1		flagellar basal body-associated FliL family protein			BARCL_RS02090	501	166	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	505107	505859	+					fliP		BARCL_RS02095	753		old_locus_tag=BARCL_0471
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	505107	505859	+	WP_013544816.1	WP_013544816.1		flagellar type III secretion system pore protein FliP	fliP		BARCL_RS02095	753	250	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	506715	508772	+							BARCL_RS02100	2058		old_locus_tag=BARCL_0472
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	506715	508772	+	WP_013544817.1	WP_013544817.1		autotransporter outer membrane beta-barrel domain-containing protein			BARCL_RS02100	2058	685	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	509618	511756	-							BARCL_RS02105	2139		old_locus_tag=BARCL_0473
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	509618	511756	-	WP_013544818.1	WP_013544818.1		autotransporter outer membrane beta-barrel domain-containing protein			BARCL_RS02105	2139	712	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	512817	516365	-							BARCL_RS02110	3549		old_locus_tag=BARCL_0475
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	512817	516365	-	WP_013544820.1	WP_013544820.1		autotransporter outer membrane beta-barrel domain-containing protein			BARCL_RS02110	3549	1182	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	516896	519895	-							BARCL_RS02115	3000		old_locus_tag=BARCL_0476
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	516896	519895	-	WP_013544821.1	WP_013544821.1		autotransporter outer membrane beta-barrel domain-containing protein			BARCL_RS02115	3000	999	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	520289	521962	+					fliF		BARCL_RS02120	1674		old_locus_tag=BARCL_0477
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	520289	521962	+	WP_013544822.1	WP_013544822.1		flagellar M-ring protein FliF	fliF		BARCL_RS02120	1674	557	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	521984	522745	+							BARCL_RS02125	762		old_locus_tag=BARCL_0478
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	521984	522745	+	WP_013544823.1	WP_013544823.1		hypothetical protein			BARCL_RS02125	762	253	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	522742	523896	+							BARCL_RS02130	1155		old_locus_tag=BARCL_0479
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	522742	523896	+	WP_013544824.1	WP_013544824.1		OmpA family protein			BARCL_RS02130	1155	384	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	523959	525245	+							BARCL_RS02135	1287		old_locus_tag=BARCL_0480
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	523959	525245	+	WP_013544825.1	WP_013544825.1		chemotaxis protein			BARCL_RS02135	1287	428	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	525229	526500	+							BARCL_RS02140	1272		old_locus_tag=BARCL_0481
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	525229	526500	+	WP_026501246.1	WP_026501246.1		flagellar hook-length control protein FliK			BARCL_RS02140	1272	423	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	526550	527026	+							BARCL_RS02145	477		old_locus_tag=BARCL_0482
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	526550	527026	+	WP_244392232.1	WP_244392232.1		transglycosylase SLT domain-containing protein			BARCL_RS02145	477	158	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	527292	527981	+							BARCL_RS02150	690		old_locus_tag=BARCL_0483
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	527292	527981	+	WP_013544828.1	WP_013544828.1		response regulator transcription factor			BARCL_RS02150	690	229	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	528175	529383	+							BARCL_RS02155	1209		old_locus_tag=BARCL_0484
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	528175	529383	+	WP_013544829.1	WP_013544829.1		flagellar hook protein FlgE			BARCL_RS02155	1209	402	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	529412	530782	+					flgK		BARCL_RS02160	1371		old_locus_tag=BARCL_0485
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	529412	530782	+	WP_013544830.1	WP_013544830.1		flagellar hook-associated protein FlgK	flgK		BARCL_RS02160	1371	456	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	530790	531872	+							BARCL_RS02165	1083		old_locus_tag=BARCL_0486
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	530790	531872	+	WP_013544831.1	WP_013544831.1		flagellar hook-associated family protein			BARCL_RS02165	1083	360	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	531890	532258	+					flaF		BARCL_RS02170	369		old_locus_tag=BARCL_0487
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	531890	532258	+	WP_013544832.1	WP_013544832.1		flagellar biosynthesis regulator FlaF	flaF		BARCL_RS02170	369	122	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	532255	532698	+					flbT		BARCL_RS02175	444		old_locus_tag=BARCL_0488
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	532255	532698	+	WP_013544833.1	WP_013544833.1		flagellar biosynthesis repressor FlbT	flbT		BARCL_RS02175	444	147	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	532716	533225	+					flgD		BARCL_RS02180	510		old_locus_tag=BARCL_0489
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	532716	533225	+	WP_013544834.1	WP_013544834.1		flagellar hook assembly protein FlgD	flgD		BARCL_RS02180	510	169	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	533229	533495	+					fliQ		BARCL_RS02185	267		old_locus_tag=BARCL_0490
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	533229	533495	+	WP_013544835.1	WP_013544835.1		flagellar biosynthetic protein FliQ	fliQ		BARCL_RS02185	267	88	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	533779	534141	-							BARCL_RS02190	363		old_locus_tag=BARCL_0491
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	533779	534141	-	WP_013544836.1	WP_013544836.1		hypothetical protein			BARCL_RS02190	363	120	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	534547	535305	-							BARCL_RS02195	759		old_locus_tag=BARCL_0492
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	534547	535305	-	WP_013544837.1	WP_013544837.1		ATP-binding cassette domain-containing protein			BARCL_RS02195	759	252	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	535302	536252	-							BARCL_RS02200	951		old_locus_tag=BARCL_0493
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	535302	536252	-	WP_026501243.1	WP_026501243.1		iron chelate uptake ABC transporter family permease subunit			BARCL_RS02200	951	316	
