# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	272235	272495	+	WP_015397636.1	WP_015397636.1		type II toxin-antitoxin system RelB/DinJ family antitoxin			BANH1_RS01265	261	86	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	272497	272778	+							BANH1_RS01270	282		old_locus_tag=BAnh1_02410
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	272497	272778	+	WP_015397637.1	WP_015397637.1		type II toxin-antitoxin system YafQ family toxin			BANH1_RS01270	282	93	
gene	pseudogene	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	273147	273350	+							BANH1_RS01275	204		partial;pseudo;old_locus_tag=BAnh1_02420
CDS	without_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	273147	273350	+				hypothetical protein			BANH1_RS01275	204		partial;pseudo
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	273580	273855	+							BANH1_RS01280	276		old_locus_tag=BAnh1_02430
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	273580	273855	+	WP_015397639.1	WP_015397639.1		type II toxin-antitoxin system RelE/ParE family toxin			BANH1_RS01280	276	91	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	273880	274206	+							BANH1_RS01285	327		old_locus_tag=BAnh1_02440
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	273880	274206	+	WP_015397640.1	WP_015397640.1		HigA family addiction module antitoxin			BANH1_RS01285	327	108	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	274462	275853	+							BANH1_RS01290	1392		old_locus_tag=BAnh1_02450
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	274462	275853	+	WP_015397641.1	WP_015397641.1		phage tail sheath subtilisin-like domain-containing protein			BANH1_RS01290	1392	463	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	275853	276359	+							BANH1_RS01295	507		old_locus_tag=BAnh1_02460
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	275853	276359	+	WP_015397642.1	WP_015397642.1		phage major tail tube protein			BANH1_RS01295	507	168	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	276362	276649	+							BANH1_RS01300	288		old_locus_tag=BAnh1_02470
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	276362	276649	+	WP_015397643.1	WP_015397643.1		phage tail assembly protein			BANH1_RS01300	288	95	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	276697	276759	+							BANH1_RS07485	63		
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	276697	276759	+	WP_244427628.1	WP_244427628.1		hypothetical protein			BANH1_RS07485	63	20	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	276756	278639	+							BANH1_RS01305	1884		old_locus_tag=BAnh1_02480
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	276756	278639	+	WP_015397644.1	WP_015397644.1		phage tail protein			BANH1_RS01305	1884	627	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	278645	279022	+							BANH1_RS01310	378		old_locus_tag=BAnh1_02490
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	278645	279022	+	WP_015397645.1	WP_015397645.1		phage tail protein			BANH1_RS01310	378	125	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	279022	279246	+							BANH1_RS01315	225		old_locus_tag=BAnh1_02500
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	279022	279246	+	WP_015397646.1	WP_015397646.1		tail protein X			BANH1_RS01315	225	74	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	279243	280547	+							BANH1_RS01320	1305		old_locus_tag=BAnh1_02510
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	279243	280547	+	WP_015397647.1	WP_015397647.1		phage late control protein D			BANH1_RS01320	1305	434	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	280583	280861	-							BANH1_RS01325	279		old_locus_tag=BAnh1_02520
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	280583	280861	-	WP_015397648.1	WP_015397648.1		HigA family addiction module antitoxin			BANH1_RS01325	279	92	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	280872	281150	-							BANH1_RS01330	279		old_locus_tag=BAnh1_02530
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	280872	281150	-	WP_015397649.1	WP_015397649.1		type II toxin-antitoxin system RelE/ParE family toxin			BANH1_RS01330	279	92	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	281245	281922	+							BANH1_RS01335	678		old_locus_tag=BAnh1_02540
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	281245	281922	+	WP_015397650.1	WP_015397650.1		lysozyme			BANH1_RS01335	678	225	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	281922	282140	+							BANH1_RS01340	219		old_locus_tag=BAnh1_02550
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	281922	282140	+	WP_015397651.1	WP_015397651.1		hypothetical protein			BANH1_RS01340	219	72	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	282367	283671	+							BANH1_RS01350	1305		old_locus_tag=BAnh1_02560
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	282367	283671	+	WP_015397652.1	WP_015397652.1		class I SAM-dependent methyltransferase			BANH1_RS01350	1305	434	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	283788	284543	+							BANH1_RS01355	756		old_locus_tag=BAnh1_02570
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	283788	284543	+	WP_015397653.1	WP_015397653.1		phage antirepressor KilAC domain-containing protein			BANH1_RS01355	756	251	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	284845	285057	+							BANH1_RS01360	213		old_locus_tag=BAnh1_02580
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	284845	285057	+	WP_015397654.1	WP_015397654.1		helix-turn-helix domain-containing protein			BANH1_RS01360	213	70	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	285175	285681	-							BANH1_RS01365	507		old_locus_tag=BAnh1_02590
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	285175	285681	-	WP_015397655.1	WP_015397655.1		hypothetical protein			BANH1_RS01365	507	168	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	286091	286843	+							BANH1_RS01370	753		old_locus_tag=BAnh1_02600
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	286091	286843	+	WP_015397656.1	WP_015397656.1		phage antirepressor Ant			BANH1_RS01370	753	250	
gene	pseudogene	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	287149	287904	+							BANH1_RS01375	756		pseudo
CDS	without_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	287149	287904	+				antA/AntB antirepressor family protein			BANH1_RS01375	756		pseudo
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	287901	288191	+							BANH1_RS01380	291		
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	287901	288191	+	WP_144050531.1	WP_144050531.1		hypothetical protein			BANH1_RS01380	291	96	
gene	tRNA	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	288572	288648	-							BANH1_RS01390	77		old_locus_tag=BAnh1_t005
tRNA		GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	288572	288648	-				tRNA-Arg			BANH1_RS01390	77		anticodon=ACG
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	289032	290168	+							BANH1_RS01395	1137		old_locus_tag=BAnh1_02640
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	289032	290168	+	WP_015397658.1	WP_015397658.1		efflux RND transporter periplasmic adaptor subunit			BANH1_RS01395	1137	378	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	290165	293299	+							BANH1_RS01400	3135		old_locus_tag=BAnh1_02650
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	290165	293299	+	WP_015397659.1	WP_015397659.1		efflux RND transporter permease subunit			BANH1_RS01400	3135	1044	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	293804	294013	+							BANH1_RS07490	210		
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	293804	294013	+	WP_244427662.1	WP_244427662.1		hypothetical protein			BANH1_RS07490	210	69	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	294209	294364	+							BANH1_RS07495	156		
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	294209	294364	+	WP_244427663.1	WP_244427663.1		hypothetical protein			BANH1_RS07495	156	51	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	294605	294676	+							BANH1_RS07500	72		
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	294605	294676	+	WP_244427669.1	WP_244427669.1		hypothetical protein			BANH1_RS07500	72	23	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	294669	294827	+							BANH1_RS07505	159		
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	294669	294827	+	WP_244427664.1	WP_244427664.1		hypothetical protein			BANH1_RS07505	159	52	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	294945	295097	+							BANH1_RS07510	153		
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	294945	295097	+	WP_244427665.1	WP_244427665.1		hypothetical protein			BANH1_RS07510	153	50	
gene	tRNA	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	295145	295234	-							BANH1_RS01410	90		old_locus_tag=BAnh1_t006
tRNA		GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	295145	295234	-				tRNA-Ser			BANH1_RS01410	90		anticodon=CGA
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	295506	295988	+					rplU		BANH1_RS01415	483		old_locus_tag=BAnh1_02680
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	295506	295988	+	WP_015397660.1	WP_015397660.1		50S ribosomal protein L21	rplU		BANH1_RS01415	483	160	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	296001	296270	+					rpmA		BANH1_RS01420	270		old_locus_tag=BAnh1_02690
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	296001	296270	+	WP_015397661.1	WP_015397661.1		50S ribosomal protein L27	rpmA		BANH1_RS01420	270	89	
gene	tRNA	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	296312	296401	+							BANH1_RS01425	90		old_locus_tag=BAnh1_t007
tRNA		GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	296312	296401	+				tRNA-Ser			BANH1_RS01425	90		anticodon=GGA
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	297694	299673	+							BANH1_RS01430	1980		old_locus_tag=BAnh1_02700
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	297694	299673	+	WP_015397662.1	WP_015397662.1		DUF1561 family protein			BANH1_RS01430	1980	659	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	300243	300440	+							BANH1_RS01435	198		
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	300243	300440	+	WP_041582906.1	WP_041582906.1		hypothetical protein			BANH1_RS01435	198	65	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	300761	301612	-							BANH1_RS01440	852		old_locus_tag=BAnh1_02710
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	300761	301612	-	WP_015397663.1	WP_015397663.1		porin family protein			BANH1_RS01440	852	283	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	302587	302919	-							BANH1_RS01445	333		old_locus_tag=BAnh1_02720
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	302587	302919	-	WP_015397664.1	WP_015397664.1		hypothetical protein			BANH1_RS01445	333	110	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	303003	304991	+							BANH1_RS01450	1989		old_locus_tag=BAnh1_02730
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	303003	304991	+	WP_015397665.1	WP_015397665.1		DUF1561 family protein			BANH1_RS01450	1989	662	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	306081	306965	-							BANH1_RS01455	885		old_locus_tag=BAnh1_02740
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	306081	306965	-	WP_015397666.1	WP_015397666.1		AAA family ATPase			BANH1_RS01455	885	294	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	306965	308179	-							BANH1_RS01460	1215		old_locus_tag=BAnh1_02750
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	306965	308179	-	WP_015397667.1	WP_015397667.1		MFS transporter			BANH1_RS01460	1215	404	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	308166	309368	-							BANH1_RS01465	1203		old_locus_tag=BAnh1_02760
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	308166	309368	-	WP_015397668.1	WP_015397668.1		hypothetical protein			BANH1_RS01465	1203	400	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	309512	309685	-							BANH1_RS07405	174		
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	309512	309685	-	WP_187287500.1	WP_187287500.1		hypothetical protein			BANH1_RS07405	174	57	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	310721	312682	+							BANH1_RS01470	1962		old_locus_tag=BAnh1_02770
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	310721	312682	+	WP_015397669.1	WP_015397669.1		DUF1561 family protein			BANH1_RS01470	1962	653	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	313229	315211	+							BANH1_RS01475	1983		old_locus_tag=BAnh1_02780
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	313229	315211	+	WP_015397670.1	WP_015397670.1		DUF1561 family protein			BANH1_RS01475	1983	660	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	316186	317034	+					pyrF		BANH1_RS01480	849		old_locus_tag=BAnh1_02790
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	316186	317034	+	WP_015397671.1	WP_015397671.1		orotidine-5'-phosphate decarboxylase	pyrF		BANH1_RS01480	849	282	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	318910	324312	+							BANH1_RS07035	5403		old_locus_tag=BAnh1_02800
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	318910	324312	+	WP_015397672.1	WP_015397672.1		YadA-like family protein			BANH1_RS07035	5403	1800	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	325144	341688	+							BANH1_RS01495	16545		old_locus_tag=BAnh1_02810
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	325144	341688	+	WP_015397673.1	WP_015397673.1		hypothetical protein			BANH1_RS01495	16545	5514	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	342603	342764	+							BANH1_RS07305	162		
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	342603	342764	+	WP_187287501.1	WP_187287501.1		hypothetical protein			BANH1_RS07305	162	53	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	343516	344088	+							BANH1_RS01500	573		old_locus_tag=BAnh1_02820
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	343516	344088	+	WP_041583177.1	WP_041583177.1		invasion associated locus B family protein			BANH1_RS01500	573	190	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	345472	346200	+							BANH1_RS01505	729		old_locus_tag=BAnh1_02830
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	345472	346200	+	WP_015397675.1	WP_015397675.1		RlmE family RNA methyltransferase			BANH1_RS01505	729	242	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	346332	347354	+					obgE		BANH1_RS01510	1023		old_locus_tag=BAnh1_02840
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	346332	347354	+	WP_015397676.1	WP_015397676.1		GTPase ObgE	obgE		BANH1_RS01510	1023	340	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	347360	348499	+					proB		BANH1_RS01515	1140		old_locus_tag=BAnh1_02850
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	347360	348499	+	WP_015397677.1	WP_015397677.1		glutamate 5-kinase	proB		BANH1_RS01515	1140	379	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	348546	349802	+							BANH1_RS01520	1257		old_locus_tag=BAnh1_02860
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	348546	349802	+	WP_015397678.1	WP_015397678.1		glutamate-5-semialdehyde dehydrogenase			BANH1_RS01520	1257	418	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	349832	350425	+							BANH1_RS01525	594		old_locus_tag=BAnh1_02870
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	349832	350425	+	WP_015397679.1	WP_015397679.1		nicotinate-nucleotide adenylyltransferase			BANH1_RS01525	594	197	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	350487	350888	+					rsfS		BANH1_RS01530	402		old_locus_tag=BAnh1_02880
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	350487	350888	+	WP_015397680.1	WP_015397680.1		ribosome silencing factor	rsfS		BANH1_RS01530	402	133	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	350926	351408	+					rlmH		BANH1_RS01535	483		old_locus_tag=BAnh1_02890
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	350926	351408	+	WP_015397681.1	WP_015397681.1		23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH	rlmH		BANH1_RS01535	483	160	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	351542	352786	+							BANH1_RS01540	1245		old_locus_tag=BAnh1_02900
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	351542	352786	+	WP_015397682.1	WP_015397682.1		peptidoglycan DD-metalloendopeptidase family protein			BANH1_RS01540	1245	414	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	352776	354086	+							BANH1_RS01545	1311		old_locus_tag=BAnh1_02910
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	352776	354086	+	WP_015397683.1	WP_015397683.1		S41 family peptidase			BANH1_RS01545	1311	436	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	354143	354664	+							BANH1_RS01550	522		old_locus_tag=BAnh1_02920
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	354143	354664	+	WP_015397684.1	WP_015397684.1		RNA pyrophosphohydrolase			BANH1_RS01550	522	173	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	354797	355357	+							BANH1_RS01555	561		old_locus_tag=BAnh1_02930
