# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	614270	615490	-							BTR_RS02820	1221		old_locus_tag=BT_0588,Btr_0588
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	614270	615490	-	WP_012231118.1	WP_012231118.1		MFS transporter			BTR_RS02820	1221	406	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	615501	615782	-							BTR_RS13375	282		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	615501	615782	-	WP_162467690.1	WP_162467690.1		hypothetical protein			BTR_RS13375	282	93	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	616128	616907	-							BTR_RS13380	780		old_locus_tag=BT_0590
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	616128	616907	-	WP_012231119.1	WP_012231119.1		radical SAM protein			BTR_RS13380	780	259	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	618669	619748	+							BTR_RS02830	1080		old_locus_tag=BT_0594,Btr_0594
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	618669	619748	+	WP_244393499.1	WP_244393499.1		MFS transporter			BTR_RS02830	1080	359	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	620381	621724	+							BTR_RS02840	1344		old_locus_tag=BT_0595,Btr_0595
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	620381	621724	+	WP_012231121.1	WP_012231121.1		MATE family efflux transporter			BTR_RS02840	1344	447	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	621972	622673	-							BTR_RS02845	702		old_locus_tag=BT_0596
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	621972	622673	-	WP_012231122.1	WP_012231122.1		virulence RhuM family protein			BTR_RS02845	702	233	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	623134	624561	+							BTR_RS02850	1428		old_locus_tag=BT_0597,Btr_0597
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	623134	624561	+	WP_012231123.1	WP_012231123.1		glutamine synthetase family protein			BTR_RS02850	1428	475	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	624573	625856	+							BTR_RS02855	1284		old_locus_tag=BT_0598,Btr_0598
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	624573	625856	+	WP_012231124.1	WP_012231124.1		FAD-binding oxidoreductase			BTR_RS02855	1284	427	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	625977	627452	+					zwf		BTR_RS02860	1476		old_locus_tag=BT_0599,Btr_0599
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	625977	627452	+	WP_012231125.1	WP_012231125.1		glucose-6-phosphate dehydrogenase	zwf		BTR_RS02860	1476	491	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	627470	628222	+					pgl		BTR_RS02865	753		old_locus_tag=BT_0600,Btr_0600
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	627470	628222	+	WP_012231126.1	WP_012231126.1		6-phosphogluconolactonase	pgl		BTR_RS02865	753	250	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	628278	630101	+					edd		BTR_RS02870	1824		old_locus_tag=BT_0601,Btr_0601
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	628278	630101	+	WP_038473347.1	WP_038473347.1		phosphogluconate dehydratase	edd		BTR_RS02870	1824	607	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	630168	631067	-					folD		BTR_RS02875	900		old_locus_tag=BT_0602,Btr_0602
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	630168	631067	-	WP_012231128.1	WP_012231128.1		bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD	folD		BTR_RS02875	900	299	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	631385	633265	+							BTR_RS02880	1881		old_locus_tag=BT_0603,Btr_0603
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	631385	633265	+	WP_012231129.1	WP_012231129.1		AsmA family protein			BTR_RS02880	1881	626	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	633587	633730	-							BTR_RS13100	144		old_locus_tag=BT_0604
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	633587	633730	-	WP_005773989.1	WP_005773989.1		hypothetical protein			BTR_RS13100	144	47	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	633962	634705	+							BTR_RS02885	744		old_locus_tag=BT_0605,Btr_0605
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	633962	634705	+	WP_012231136.1	WP_012231136.1		16S rRNA (uracil(1498)-N(3))-methyltransferase			BTR_RS02885	744	247	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	634774	636147	+							BTR_RS02890	1374		old_locus_tag=BT_0606,Btr_0606
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	634774	636147	+	WP_012231137.1	WP_012231137.1		glutamate--cysteine ligase			BTR_RS02890	1374	457	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	638070	639425	+							BTR_RS02900	1356		old_locus_tag=BT_0608,Btr_0608
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	638070	639425	+	WP_012231138.1	WP_012231138.1		cation:dicarboxylase symporter family transporter			BTR_RS02900	1356	451	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	639433	640311	-							BTR_RS02905	879		old_locus_tag=BT_0609,Btr_0609
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	639433	640311	-	WP_012231139.1	WP_012231139.1		methyltransferase domain-containing protein			BTR_RS02905	879	292	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	640510	641295	+							BTR_RS02910	786		old_locus_tag=BT_0610,Btr_0610
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	640510	641295	+	WP_012231141.1	WP_012231141.1		ComF family protein			BTR_RS02910	786	261	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	641344	641598	+					grxC		BTR_RS02915	255		old_locus_tag=BT_0611,Btr_0611
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	641344	641598	+	WP_012231143.1	WP_012231143.1		glutaredoxin 3	grxC		BTR_RS02915	255	84	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	641619	642362	-							BTR_RS02920	744		old_locus_tag=BT_0612,Btr_0612
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	641619	642362	-	WP_012231145.1	WP_012231145.1		bifunctional 3-demethylubiquinone 3-O-methyltransferase/2-octaprenyl-6-hydroxy phenol methylase			BTR_RS02920	744	247	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	642549	643805	+							BTR_RS02925	1257		old_locus_tag=BT_0613,Btr_0613
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	642549	643805	+	WP_038473353.1	WP_038473353.1		aspartate kinase			BTR_RS02925	1257	418	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	644363	645022	+					tmk		BTR_RS12185	660		old_locus_tag=BT_0614
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	644363	645022	+	WP_012231155.1	WP_012231155.1		dTMP kinase	tmk		BTR_RS12185	660	219	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	645598	646959	-					nhaA		BTR_RS02940	1362		old_locus_tag=BT_0615,Btr_0615
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	645598	646959	-	WP_012231157.1	WP_012231157.1		Na+/H+ antiporter NhaA	nhaA		BTR_RS02940	1362	453	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	647108	648814	-							BTR_RS02945	1707		old_locus_tag=BT_0616,Btr_0616
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	647108	648814	-	WP_012231158.1	WP_012231158.1		hypothetical protein			BTR_RS02945	1707	568	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	649169	650941	+							BTR_RS02950	1773		old_locus_tag=BT_0617,Btr_0617
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	649169	650941	+	WP_012231161.1	WP_012231161.1		SLC13 family permease			BTR_RS02950	1773	590	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	651512	652183	+							BTR_RS02955	672		old_locus_tag=BT_0618,Btr_0618
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	651512	652183	+	WP_012231163.1	WP_012231163.1		tetratricopeptide repeat protein			BTR_RS02955	672	223	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	652188	653612	+					der		BTR_RS02960	1425		old_locus_tag=BT_0619,Btr_0619
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	652188	653612	+	WP_012231164.1	WP_012231164.1		ribosome biogenesis GTPase Der	der		BTR_RS02960	1425	474	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	655443	655877	+							BTR_RS02965	435		old_locus_tag=BT_0621,Btr_0621
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	655443	655877	+	WP_012231165.1	WP_012231165.1		AtpZ/AtpI family protein			BTR_RS02965	435	144	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	655885	656643	+							BTR_RS02970	759		old_locus_tag=BT_0622,Btr_0622
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	655885	656643	+	WP_038474497.1	WP_038474497.1		F0F1 ATP synthase subunit A			BTR_RS02970	759	252	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	656698	656928	+							BTR_RS02975	231		old_locus_tag=BT_0623,Btr_0623
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	656698	656928	+	WP_012231167.1	WP_012231167.1		F0F1 ATP synthase subunit C			BTR_RS02975	231	76	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	657058	657624	+							BTR_RS02980	567		old_locus_tag=BT_0624,Btr_0624
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	657058	657624	+	WP_012231168.1	WP_012231168.1		F0F1 ATP synthase subunit B			BTR_RS02980	567	188	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	657636	658130	+							BTR_RS02985	495		old_locus_tag=BT_0625,Btr_0625
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	657636	658130	+	WP_012231169.1	WP_012231169.1		F0F1 ATP synthase subunit B			BTR_RS02985	495	164	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	659649	661871	-					glyS		BTR_RS03000	2223		old_locus_tag=BT_0626,Btr_0626
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	659649	661871	-	WP_012231170.1	WP_012231170.1		glycine--tRNA ligase subunit beta	glyS		BTR_RS03000	2223	740	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	661871	662812	-							BTR_RS03005	942		old_locus_tag=BT_0627,Btr_0627
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	661871	662812	-	WP_012231171.1	WP_012231171.1		glycine--tRNA ligase subunit alpha			BTR_RS03005	942	313	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	662910	664604	-							BTR_RS03010	1695		old_locus_tag=BT_0628,Btr_0628
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	662910	664604	-	WP_012231172.1	WP_012231172.1		tetratricopeptide repeat protein			BTR_RS03010	1695	564	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	664700	665716	-							BTR_RS03015	1017		old_locus_tag=BT_0629,Btr_0629
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	664700	665716	-	WP_012231173.1	WP_012231173.1		polyprenyl synthetase family protein			BTR_RS03015	1017	338	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	665954	666742	+							BTR_RS03020	789		old_locus_tag=BT_0631,Btr_0631
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	665954	666742	+	WP_012231174.1	WP_012231174.1		methyltransferase			BTR_RS03020	789	262	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	666928	667776	+							BTR_RS03025	849		old_locus_tag=BT_0632,Btr_0632
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	666928	667776	+	WP_012231175.1	WP_012231175.1		S49 family peptidase			BTR_RS03025	849	282	
gene	pseudogene	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	668020	668929	+							BTR_RS03030	910		pseudo;old_locus_tag=BT_0633,Btr_0633
CDS	without_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	668020	668929	+				4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase			BTR_RS03030	910		pseudo
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	669170	669844	+							BTR_RS03035	675		old_locus_tag=BT_0634,Btr_0634
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	669170	669844	+	WP_012231177.1	WP_012231177.1		ribonuclease HII			BTR_RS03035	675	224	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	669841	670803	+							BTR_RS03040	963		old_locus_tag=BT_0635,Btr_0635
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	669841	670803	+	WP_012231178.1	WP_012231178.1		L-threonylcarbamoyladenylate synthase			BTR_RS03040	963	320	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	670806	672215	+							BTR_RS03045	1410		old_locus_tag=BT_0636,Btr_0636
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	670806	672215	+	WP_012231179.1	WP_012231179.1		FAD-binding oxidoreductase			BTR_RS03045	1410	469	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	672359	672886	+							BTR_RS03050	528		old_locus_tag=BT_0637,Btr_0637
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	672359	672886	+	WP_012231180.1	WP_012231180.1		DUF6101 family protein			BTR_RS03050	528	175	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	673820	675094	-					purD		BTR_RS03055	1275		old_locus_tag=BT_0639,Btr_0639
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	673820	675094	-	WP_012231181.1	WP_012231181.1		phosphoribosylamine--glycine ligase	purD		BTR_RS03055	1275	424	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	675185	676189	+					ubiA		BTR_RS03060	1005		old_locus_tag=BT_0640,Btr_0640
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	675185	676189	+	WP_012231182.1	WP_012231182.1		4-hydroxybenzoate octaprenyltransferase	ubiA		BTR_RS03060	1005	334	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	676729	677352	-					pdxH		BTR_RS03065	624		old_locus_tag=BT_0642,Btr_0642
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	676729	677352	-	WP_012231183.1	WP_012231183.1		pyridoxamine 5'-phosphate oxidase	pdxH		BTR_RS03065	624	207	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	677686	678588	+							BTR_RS03070	903		old_locus_tag=BT_0643,Btr_0643
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	677686	678588	+	WP_012231184.1	WP_012231184.1		J domain-containing protein			BTR_RS03070	903	300	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	678719	679537	+					fabI		BTR_RS03075	819		old_locus_tag=BT_0644,Btr_0644
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	678719	679537	+	WP_012231185.1	WP_012231185.1		enoyl-ACP reductase FabI	fabI		BTR_RS03075	819	272	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	679683	680771	+					aroC		BTR_RS03080	1089		old_locus_tag=BT_0645,Btr_0645
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	679683	680771	+	WP_012231186.1	WP_012231186.1		chorismate synthase	aroC		BTR_RS03080	1089	362	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	680787	681890	+					ribB		BTR_RS03085	1104		old_locus_tag=BT_0646,Btr_0646
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	680787	681890	+	WP_012231187.1	WP_012231187.1		3,4-dihydroxy-2-butanone-4-phosphate synthase	ribB		BTR_RS03085	1104	367	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	681898	682152	+							BTR_RS03090	255		old_locus_tag=BT_0647,Btr_0647
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	681898	682152	+	WP_005773944.1	WP_005773944.1		exodeoxyribonuclease VII small subunit			BTR_RS03090	255	84	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	682398	684305	+					dxs		BTR_RS03095	1908		old_locus_tag=BT_0649,Btr_0649
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	682398	684305	+	WP_012231188.1	WP_012231188.1		1-deoxy-D-xylulose-5-phosphate synthase	dxs		BTR_RS03095	1908	635	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	684322	685065	+							BTR_RS03100	744		old_locus_tag=BT_0650,Btr_0650
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	684322	685065	+	WP_012231189.1	WP_012231189.1		TlyA family RNA methyltransferase			BTR_RS03100	744	247	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	685062	686315	+							BTR_RS03105	1254		old_locus_tag=BT_0651,Btr_0651
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	685062	686315	+	WP_012231190.1	WP_012231190.1		class I SAM-dependent RNA methyltransferase			BTR_RS03105	1254	417	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	686879	688294	-					tldD		BTR_RS03110	1416		old_locus_tag=BT_0652,Btr_0652
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	686879	688294	-	WP_012231191.1	WP_012231191.1		metalloprotease TldD	tldD		BTR_RS03110	1416	471	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	688405	688980	-							BTR_RS03115	576		old_locus_tag=BT_0653,Btr_0653
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	688405	688980	-	WP_120101016.1	WP_120101016.1		invasion associated locus B family protein			BTR_RS03115	576	191	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	689373	690308	+							BTR_RS03120	936		old_locus_tag=BT_0654,Btr_0654
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	689373	690308	+	WP_012231193.1	WP_012231193.1		heme o synthase			BTR_RS03120	936	311	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	690492	691547	+					ispH		BTR_RS03125	1056		old_locus_tag=BT_0655,Btr_0655
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	690492	691547	+	WP_012231194.1	WP_012231194.1		4-hydroxy-3-methylbut-2-enyl diphosphate reductase	ispH		BTR_RS03125	1056	351	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	691547	692506	+							BTR_RS03130	960		old_locus_tag=BT_0656,Btr_0656
